,SPY,DIA,QQQ,IWM,^FCHI,^GDAXI,^FTSE,^N225,^STOXX50E,^HSI,VNQ,SCHH,IYR,GLD,SLV,USO,UNG,DBA,PALL,CPER,BTC-USD,ETH-USD,TLT,IEF,SHY
2025-02-18,603.0954953954162,438.4761584876177,534.0222392975678,223.7499775226701,8160.60986328125,22715.25,8757.7998046875,39151.7109375,5506.56982421875,22608.1796875,88.71375265917125,21.03086808932397,94.22031290980368,269.6000061035156,29.56999969482422,76.3499984741211,19.489999771118164,28.110000610351562,89.04000091552734,28.290000915527344,93388.8359375,2606.900390625,85.2218683178253,90.19987388343907,79.70745086669922
2025-02-19,604.2652343829255,438.3970561512397,534.440717443179,223.3233413210916,8097.14013671875,22416.109375,8696.900390625,38994.69921875,5453.509765625,22649.490234375,88.7914192733783,21.060292129250744,94.32864249067124,269.239990234375,29.530000686645508,77.2300033569336,21.709999084472656,28.149999618530273,88.41999816894531,28.700000762939453,95011.96875,2656.375732421875,85.07667981470155,90.16098979708104,79.71716718978128
2025-02-20,601.7472644379752,434.85865039104095,530.4557600378364,221.26949085656508,8107.31005859375,22280.23046875,8650.7998046875,38468.71875,5454.7998046875,22436.130859375,88.92735325286405,21.060293595586028,94.46652457627775,270.1700134277344,29.8799991607666,77.62000274658203,21.200000762939453,27.860000610351562,89.4800033569336,29.010000228881836,96442.671875,2708.216064453125,85.61874098340726,90.49144226042368,79.77545928955078
2025-02-21,594.2628108513653,428.95455589168415,523.7311900666963,215.7628158927691,8126.8701171875,22226.33984375,8638.599609375,38456.53125,5454.580078125,22901.689453125,88.45159639543743,21.030867898172932,94.18090919831157,269.510009765625,29.579999923706055,75.33999633789062,21.84000015258789,27.479999542236328,88.5,28.600000381469727,94852.9609375,2616.91943359375,85.97689447548196,90.64693396419003,79.8143394721709
2025-02-24,591.3087445913096,428.95456502492385,517.574460821282,213.47083134066548,8064.669921875,22235.259765625,8614.099609375,38294.16015625,5422.85986328125,23221.5703125,88.71374946819434,21.07991364878238,94.38773596513501,270.3800048828125,29.209999084472656,75.44999694824219,20.84000015258789,26.979999542236328,85.86000061035156,28.350000381469727,91371.7421875,2478.8994140625,86.40282664670796,90.95793612666492,79.8920585343412
2025-02-25,584.4389061860617,428.2616161818058,507.52238695535993,211.82379227280725,8043.1298828125,22332.150390625,8628.099609375,38131.7890625,5424.8701171875,22716.48046875,89.5778737720055,21.295711680598775,95.41196824696239,266.45001220703125,28.469999313354492,73.73999786376953,21.139999389648438,26.84000015258789,84.12999725341797,28.15999984741211,86008.234375,2326.632080078125,87.89352594682441,91.76458615374547,80.0378375743187
2025-02-26,586.718957724097,428.6081044497389,509.4451131699638,213.16326356989393,8084.0498046875,22554.369140625,8668.7001953125,37742.76171875,5459.8701171875,23238.33984375,89.73322554745339,21.3055237480853,95.51046283586953,266.6600036621094,28.65999984741211,73.41000366210938,20.920000076293945,27.09000015258789,84.51000213623047,28.459999084472656,82131.8984375,2255.054931640625,88.28072080302131,91.83262798608831,80.0378172045711
2025-02-27,579.5715284356448,427.7172879055138,498.1677287505483,210.56370470084002,8048.27001953125,22378.060546875,8680.599609375,38061.94140625,5437.3798828125,23441.740234375,89.91770339676059,21.354569857679746,95.60894848513156,264.45001220703125,28.3799991607666,74.69000244140625,20.829999923706055,26.770000457763672,83.77999877929688,28.600000381469727,83144.9609375,2230.4482421875,88.2226428093873,91.89094196570575,80.06697674186456
2025-02-28,577.3807850421597,426.64818941153345,495.05946030473615,209.31355822096438,8031.47998046875,22329.060546875,8715.400390625,36840.12109375,5411.5400390625,22798.33984375,90.12159187299619,21.44285024495077,95.85514866120128,261.25,28.040000915527344,74.25,20.309999465942383,26.450000762939453,83.0999984741211,28.100000381469727,78248.9140625,2076.169921875,88.5420892898685,92.2311110035975,80.16414902196097
2025-03-03,574.8628395664972,425.12385431418807,491.72210680896086,205.80115693618123,8087.31005859375,22531.599609375,8809.7001953125,37372.26171875,5434.6201171875,22861.75,91.07310194655176,21.66846222804291,96.86954892012513,265.07000732421875,28.65999984741211,72.93000030517578,20.600000381469727,25.989999771118164,85.2699966430664,28.530000686645508,85081.3046875,2097.076171875,88.7236592429043,92.31277437490651,80.20570811834332
2025-03-04,567.2793012349447,419.5509540355889,485.90409236827736,201.6041882766517,8001.14990234375,22320.0703125,8746.0,36816.16015625,5370.75,22547.529296875,90.4128749648249,21.531133907003657,96.19985459628269,267.5199890136719,28.639999389648438,71.70999908447266,22.84000015258789,25.860000610351562,85.0,28.270000457763672,81529.2421875,1996.767578125,88.62655189635927,92.5271896762169,80.3129012541277
2025-03-05,568.102129991371,420.14489146161657,489.4108559644338,203.22147971713628,8151.47021484375,22790.890625,8752.5,37178.71875,5409.93017578125,23090.630859375,89.80118419840015,21.374189138917085,95.41196383885611,267.9599914550781,29.209999084472656,70.08999633789062,22.670000076293945,26.219999313354492,85.76000213623047,29.59000015258789,86379.7734375,2156.099365234375,87.9856616801529,92.13731784201657,80.244668433676
2025-03-06,565.1677614238747,419.73904981075356,484.3699243677266,202.30863719930838,8103.5400390625,23061.5703125,8645.7998046875,37580.87890625,5452.35009765625,23987.08984375,88.97589428834021,21.178004049046603,94.71273528207554,268.1600036621094,29.469999313354492,70.48999786376953,22.579999923706055,26.040000915527344,86.18000030517578,29.850000381469727,87852.140625,2177.677001953125,87.13116047426574,91.77668122044106,80.24468372717074
2025-03-07,560.7167623995564,417.699927605363,478.7212470644506,200.1555853269391,8066.14990234375,22860.080078125,8627.2998046875,36813.62109375,5434.85986328125,24065.009765625,88.65549158045434,21.187813019256417,94.38772094399856,267.6400146484375,29.219999313354492,71.7699966430664,22.1299991607666,26.329999923706055,86.08999633789062,29.270000457763672,84717.6796875,2103.47265625,87.38361785106936,91.91315895574458,80.2544235143136
2025-03-10,550.7640472991095,412.39431356307506,466.8959350231872,197.1988251257081,8039.35986328125,22519.2109375,8591.599609375,36705.01953125,5375.14990234375,23632.419921875,88.38363812938076,21.099530200337327,94.13167941695812,265.6400146484375,29.059999465942383,70.73999786376953,23.6200008392334,26.510000228881836,85.58000183105469,28.90999984741211,77420.59375,1812.766845703125,88.2769735092181,92.44921522157418,80.37139427831876
2025-03-11,547.2250381485285,408.0685603412753,465.25214045630736,196.9805525289489,7921.0498046875,22258.30078125,8481.099609375,35987.12890625,5294.3701171875,23238.359375,87.2961939103073,20.83468367998989,92.94001603409195,268.44000244140625,29.579999923706055,70.9800033569336,23.209999084472656,26.610000610351562,85.95999908447266,29.559999465942383,76624.25,1760.9417724609375,87.52928182480427,92.1860601733006,80.3811432336942
2025-03-12,548.8805050365849,406.3957128344192,470.01415228809566,197.99259641119517,7938.85009765625,22461.76953125,8496.0,36658.859375,5320.0498046875,23363.98046875,87.15056133717091,20.756209254764393,92.77257764159941,268.3599853515625,29.940000534057617,72.04000091552734,21.6200008392334,26.510000228881836,86.43000030517578,30.1299991607666,80635.25,1832.01904296875,87.17970813862787,92.00087514211178,80.31292256418777
2025-03-13,544.9053726595178,403.11930888935893,464.67430370193534,195.46248833638535,7927.830078125,22417.51953125,8513.7001953125,36776.94140625,5314.72998046875,23198.73046875,85.72329064062413,20.442314501753476,91.20668176175481,271.54998779296875,30.1299991607666,71.41000366210938,21.040000915527344,26.610000610351562,86.30999755859375,30.209999084472656,79931.8515625,1823.525390625,86.79129199785311,91.81567942700468,80.30316774508283
2025-03-14,546.6995862320014,405.75236069724673,471.3391012058141,197.78422195378198,7916.580078125,22465.119140625,8538.099609375,36594.0390625,5312.75,23454.490234375,86.0728290543229,20.520791495426433,91.65970891252118,274.6600036621094,30.510000228881836,71.6500015258789,21.040000915527344,26.309999465942383,87.83000183105469,30.440000534057617,80797.5625,1861.10595703125,87.25738392097854,92.05933036759492,80.32267136003338
2025-03-17,557.4652177604464,410.63230669646447,476.00149572097644,201.0187945458883,8010.7099609375,22933.5703125,8625.0,37377.55078125,5386.990234375,24077.150390625,87.42241239820827,20.824872697727937,93.06804305321502,275.3900146484375,30.420000076293945,72.43000030517578,21.1299991607666,26.65999984741211,88.20999908447266,30.579999923706055,82492.15625,1880.484375,87.76232237025332,92.06908993326644,80.28367146850319
